,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
73,Sleep Drone,['One Stop'],0.984,0.218,122601,0.0431,0.887,2,0.111,-34.942,1,0.0454,70.707,4,0.0279,0.9494,0.9494,0.0469,Sleepy
74,Wild Flowers,['Zibra Inguzu'],0.864,0.227,207236,0.209,0.906,5,0.113,-23.684,0,0.053,71.65,1,0.0582,,,0.0582,Sleepy
75,Concentrate on the beat,['Blund'],0.471,0.0852,198250,0.0101,0.745,2,0.112,-32.984,1,0.0464,85.348,4,0.0771,0.5217,0.5217,0.0875,Sleepy
76,Determination,['Vishal Casey'],0.988,0.204,163185,0.0102,0.9,4,0.0867,-31.136,1,0.0365,67.205,4,0.0376,-1.0,-1.0,0.0176,Sleepy
77,Curves,['Norrona'],0.931,0.141,194500,0.0732,0.913,0,0.111,-23.518,1,0.043,69.712,4,0.0315,0.9996,0.9996,0.0515,Sleepy
78,Capotain,['Gentle Hat Club'],0.989,0.21,208000,0.0356,0.852,2,0.1,-26.467,1,0.134,168.355,5,0.083,0.9992,0.9992,0.103,Sleepy
79,West End,['Universal Balance'],0.99,0.237,135417,0.0814,0.859,11,0.099,-23.651,0,0.0475,102.775,4,0.033,-0.9975,-0.9975,0.013,Sleepy
80,Renewal,['Liquid Mind'],0.888,0.146,491147,0.198,0.882,0,0.0824,-20.648,1,0.0408,79.937,4,0.0333,0.9985,0.9985,0.0533,Sleepy
81,Acending,['Space flower'],0.991,0.162,182898,0.0605,0.968,7,0.106,-28.199,1,0.0449,77.707,3,0.0828,-0.9983,-0.9983,0.0628,Sleepy
82,Elenov Dol,['Celliophone'],0.925,0.2,231165,0.0405,0.814,5,0.113,-27.372,1,0.0462,121.803,3,0.0361,,,0.0361,Sleepy
83,Cardboard Gadgets,['Georg Valeks'],0.913,0.137,216000,0.0539,0.812,0,0.0906,-27.532,1,0.0422,72.474,4,0.0573,,,0.0573,Sleepy
84,Colors,['Ashtanga'],0.821,0.0656,191000,0.119,0.937,6,0.086,-25.379,0,0.0407,71.072,3,0.0384,0.9994,0.9994,0.0584,Sleepy
85,Juguete,['Explorador Sonico'],0.986,0.113,221017,0.00817,0.903,7,0.107,-39.941,1,0.043,72.923,4,0.0372,,,0.0372,Sleepy
86,Give Me Your Hand,['Landscape Dreams'],0.88,0.109,246102,0.00388,0.943,2,0.102,-37.272,0,0.0452,77.049,4,0.0602,-0.998,-0.998,0.0402,Sleepy
87,Still,['Sonic Being'],0.937,0.0607,192500,0.00396,0.716,6,0.109,-30.216,0,0.049,69.776,4,0.0702,-0.9991,-0.9991,0.0502,Sleepy
88,Crevice,['Juhani Ahonen'],0.904,0.165,159913,0.0386,0.869,4,0.107,-30.602,0,0.04,81.498,4,0.0451,,,0.0451,Sleepy
89,Trigg's Oldest Book,['Marsupial Habits'],0.836,0.138,228000,0.0393,0.655,5,0.1,-27.635,1,0.052,141.402,5,0.0308,,,0.0308,Sleepy
90,Dromen,['Bedtijd'],0.994,0.137,106255,0.00779,0.995,0,0.112,-33.622,1,0.0631,141.805,4,0.0227,0.9957,0.9957,0.0426,Sleepy
91,Brain Focus Yoga,['Sleep Sound Hub'],0.962,0.0768,116657,0.018,0.873,1,0.11,-28.181,1,0.044,68.47,3,0.586,-0.9995,-0.9995,0.566,Sleepy
92,Des rêves sans fin,['Eric Ardouin'],0.994,0.177,182144,0.00906,0.863,11,0.0801,-33.48,1,0.046,137.832,3,0.0475,,,0.0475,Sleepy
93,Delta Sinus Noise Pad,['Wiser Noise'],0.85,0.14,124087,0.0149,0.767,6,0.115,-30.639,1,0.0596,68.55,3,0.446,-1.0,-1.0,0.426,Sleepy
94,Lights Out,['Solene Edgar'],0.972,0.177,173500,0.0652,0.911,2,0.0802,-29.909,0,0.0462,72.676,1,0.168,1.0,1.0,0.188,Sleepy
95,Floating Beyond Waves,['Matt Ullman'],0.942,0.0759,223050,0.0289,0.976,2,0.105,-29.465,0,0.0446,80.51,3,0.0386,,,0.0386,Sleepy
96,Glänta,['Ström'],0.982,0.155,187375,0.125,0.964,0,0.133,-21.171,1,0.0487,134.968,3,0.0349,-0.9648,-0.9648,0.0156,Sleepy
97,Open Fields,['Timothy Byrne'],0.945,0.104,149305,0.0146,0.89,10,0.106,-33.509,1,0.0459,90.82,4,0.0373,1.0,1.0,0.0573,Sleepy
98,Tranquility,['Úrkoma'],0.986,0.235,218000,0.0741,0.928,1,0.0865,-23.27,0,0.0399,65.207,4,0.0377,,,0.0377,Sleepy
99,Sunlight,['Harlan Silverman'],0.953,0.215,148992,0.0372,0.931,2,0.118,-29.727,1,0.0406,71.231,4,0.0326,,,0.0326,Sleepy
100,Shimmer in the Morning,['Sola Vimi'],0.975,0.204,126097,0.0308,0.966,7,0.102,-29.613,1,0.0483,35.862,3,0.0367,,,0.0367,Sleepy
101,Nebula,['Orla and the Stars'],0.938,0.139,197000,0.0986,0.52,5,0.0962,-30.243,1,0.0395,141.742,4,0.187,0.999,0.999,0.207,Sleepy
102,A Waiting,['Even Massi'],0.912,0.171,133793,0.00552,0.871,0,0.109,-34.587,1,0.0422,73.031,3,0.0909,-0.9076,-0.9076,0.0727,Sleepy
103,Anti-Clockwise Spiral Staircase,['Alexander Brinkman'],0.973,0.149,232000,0.0181,0.801,9,0.103,-28.435,1,0.0428,138.024,5,0.032,,,0.032,Sleepy
104,Occuring Birds,['Silent Remedies'],0.937,0.203,224000,0.0844,0.82,11,0.0914,-26.706,0,0.0599,137.72,3,0.0377,1.0,1.0,0.0577,Sleepy
105,Bella,['Massimu'],0.519,0.0707,220875,0.0549,0.846,9,0.114,-27.495,0,0.0557,76.712,3,0.043,-0.7003,-0.7003,0.029,Sleepy
106,Depressurize,['Mindezer'],0.984,0.145,221740,0.19,0.904,4,0.105,-20.84,0,0.0375,79.605,4,0.0389,,,0.0389,Sleepy
107,Long-Horned Beetles,['Dominico Lucci'],0.987,0.177,225504,0.0059,0.78,1,0.104,-31.596,1,0.0478,135.486,3,0.032,,,0.032,Sleepy
108,Fekerayo,['Cleantha'],0.927,0.193,203000,0.0678,0.968,0,0.108,-23.574,1,0.0427,87.969,4,0.035,,,0.035,Sleepy
109,Sleepy Journey,['Cokobi'],0.872,0.198,170700,0.0397,0.952,4,0.107,-31.777,1,0.0385,80.986,1,0.0392,0.9998,0.9998,0.0592,Sleepy
110,Alpha Omega,['Sonic Being'],0.567,0.139,160781,0.0218,0.711,0,0.109,-28.316,1,0.0546,141.307,4,0.0393,0.9602,0.9602,0.0585,Sleepy
111,Passing Through,['Flying Rivers'],0.722,0.155,153347,0.101,0.779,0,0.0969,-24.592,1,0.0518,139.744,4,0.0271,0.9434,0.9434,0.046,Sleepy
112,Sterrenhemel,['Pauline Huijbers'],0.892,0.112,196875,0.013,0.722,5,0.101,-34.821,1,0.0457,71.801,3,0.07,,,0.07,Sleepy
113,Mollusca,['Ferndale'],0.946,0.183,208000,0.0344,0.873,5,0.101,-28.176,1,0.0461,136.979,3,0.037,-0.7815,-0.7815,0.0214,Sleepy
114,Ichneumonidae,['Dream Trees'],0.869,0.133,197615,0.0978,0.793,8,0.108,-26.71,1,0.0603,173.267,4,0.045,,,0.045,Sleepy
115,Emerald Isles,['Moments of Clarity'],0.906,0.168,233383,0.0991,0.945,10,0.105,-24.419,0,0.0366,139.905,3,0.0424,1.0,1.0,0.0624,Sleepy
116,Sown from Luleå,['Howard Lieberman'],0.987,0.16,238573,0.0435,0.94,7,0.107,-27.465,1,0.0474,136.53,5,0.0339,,,0.0339,Sleepy
117,Vibrion,['Hipparcos'],0.987,0.157,224000,0.0561,0.575,10,0.104,-31.583,0,0.0508,140.693,3,0.039,,,0.039,Sleepy
