,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
123,Under The Wind,['The Tides'],0.834,0.253,240000,0.203,0.859,11,0.109,-16.256,1,0.0484,59.99,4,0.147,0.9997,0.9997,0.167,Calm
124,Meditations pt 1,['Estado De Calma'],0.416,0.567,150806,0.184,0.903,2,0.096,-18.937,1,0.0339,116.131,4,0.075,,,0.075,Calm
125,The Beginning,['Double Singularity'],0.67,0.358,229042,0.341,0.966,4,0.0771,-16.751,1,0.0431,124.25,4,0.162,0.999,0.999,0.182,Calm
126,Progress,['Ever So Blue'],0.995,0.268,138629,0.0234,0.929,0,0.0975,-27.141,1,0.0487,99.734,4,0.0382,-0.9993,-0.9993,0.0182,Calm
127,Breathing Like the Pastures,['Rand Aldo'],0.933,0.447,221177,0.128,0.851,9,0.102,-19.883,1,0.0312,99.895,4,0.0393,-0.9987,-0.9987,0.0193,Calm
128,In the Clouds,['Astron'],0.93,0.318,176797,0.0466,0.936,1,0.201,-20.373,0,0.0347,73.629,4,0.0384,0.8674,0.8674,0.0557,Calm
129,Farnley Lane,['The Sleepwalkers'],0.926,0.202,198304,0.0374,0.885,0,0.0751,-24.547,1,0.0398,71.223,4,0.0656,,,0.0656,Calm
130,Memory Tree,['Amparo'],0.712,0.515,174000,0.273,0.867,11,0.11,-14.711,0,0.038,180.294,4,0.0869,1.0,1.0,0.1069,Calm
131,Drifting,['Silje Månsson'],0.763,0.245,123354,0.0349,0.938,9,0.104,-27.828,0,0.0358,84.674,5,0.039,-1.0,-1.0,0.019,Calm
132,Mars,['Stratospheric'],0.912,0.484,147386,0.132,0.825,9,0.112,-21.061,0,0.035,100.027,4,0.0854,0.9965,0.9965,0.1053,Calm
133,Arriving,['Hilder Sky'],0.995,0.281,145475,0.00943,0.964,10,0.116,-22.661,1,0.0374,70.348,5,0.0384,1.0,1.0,0.0584,Calm
134,Epilogue,['Paul Dennehy'],0.981,0.421,257625,0.126,0.937,10,0.108,-18.788,1,0.032,135.941,4,0.0658,,,0.0658,Calm
135,Moment of Clarity,['Light Bin'],0.917,0.18,141581,0.18,0.94,1,0.112,-22.439,1,0.0324,64.105,4,0.0713,-0.9925,-0.9925,0.0515,Calm
136,Foveaux Strait,['Ensemble Rivr Dane'],0.337,0.149,224000,0.196,0.917,0,0.108,-17.93,1,0.0424,104.64,1,0.0308,0.0,0.0,0.0308,Calm
137,Observations From A Faraway Place,['Rannar Sillard'],0.826,0.176,142074,0.117,0.885,7,0.124,-22.34,1,0.0401,76.125,4,0.142,,,0.142,Calm
138,Sunbleached Memory,['Toledo Rains'],0.645,0.354,155353,0.104,0.781,0,0.111,-25.589,1,0.0353,138.066,4,0.0655,,,0.0655,Calm
139,Chasing Love,['Mondbery'],0.97,0.28,131277,0.0966,0.708,10,0.0968,-25.846,1,0.0386,94.254,4,0.112,1.0,1.0,0.132,Calm
140,Waiting,['Sheltered Solitude'],0.941,0.331,130069,0.0778,0.919,9,0.101,-16.176,0,0.0389,106.781,1,0.0666,1.0,1.0,0.0866,Calm
141,Last Night,['Jedisol'],0.974,0.128,127094,0.0672,0.863,2,0.103,-25.511,1,0.0411,179.527,4,0.0971,,,0.0971,Calm
142,L'anniversaire,['William Keats'],0.749,0.336,165327,0.0866,0.765,6,0.125,-23.381,1,0.0334,63.942,4,0.0601,,,0.0601,Calm
143,Final Mid,['Sebastián Escofet'],0.987,0.488,129200,0.0549,0.943,11,0.0753,-26.054,0,0.0376,65.011,4,0.122,,,0.122,Calm
144,they sink,['Ólafur Arnalds'],0.99,0.435,155485,0.0564,0.943,5,0.113,-27.616,0,0.0369,110.006,4,0.127,,,0.127,Calm
145,Ether,['Jakob Ahlbom'],0.766,0.64,189041,0.347,0.924,0,0.1,-15.126,0,0.0382,115.013,4,0.0749,,,0.0749,Calm
146,Blue Adrian,['369'],0.825,0.122,187910,0.131,0.849,10,0.101,-18.123,1,0.0371,78.917,5,0.0716,0.9989,0.9989,0.0916,Calm
147,Soft Upon Your Face,['Ave Air'],0.957,0.189,194836,0.0854,0.918,8,0.118,-22.918,1,0.0496,161.119,3,0.0363,-1.0,-1.0,0.0163,Calm
148,Dreams Of Another Reality,['August Wilhelmsson'],0.971,0.581,190000,0.284,0.942,0,0.19,-17.132,0,0.0319,119.991,4,0.249,,,0.249,Calm
149,Pale Lights (Dark Dark Horse Remix),"['Dark Dark Horse', 'This Patch of Sky']",0.721,0.574,257607,0.367,0.899,7,0.33,-14.744,0,0.0269,115.995,3,0.0605,0.9978,0.9978,0.0805,Calm
150,Alluvium,['Cecelya'],0.923,0.2,124081,0.176,0.914,3,0.178,-17.259,1,0.0318,78.668,4,0.237,,,0.237,Calm
151,He Needs Help,['David Wingo'],0.949,0.141,190667,0.0449,0.961,0,0.0872,-26.108,1,0.0364,67.461,4,0.0377,,,0.0377,Calm
152,Candlelight,['Reed Goff'],0.923,0.2,124081,0.176,0.914,3,0.178,-17.259,1,0.0318,78.668,4,0.237,-0.9978,-0.9978,0.217,Calm
153,Dans i Vindi,['Elvar Arngrimsson'],0.721,0.41,184800,0.156,0.811,2,0.0865,-15.058,1,0.037,72.173,4,0.0885,,,0.0885,Calm
154,Kohobodi Boy,['Daniel Kadawatha'],0.939,0.349,163833,0.286,0.89,4,0.352,-17.224,1,0.0296,79.947,4,0.0818,,,0.0818,Calm
155,Cotton Spheres,['Lama House'],0.912,0.33,174756,0.395,0.947,0,0.107,-13.337,1,0.0306,112.799,4,0.0398,1.0,1.0,0.0598,Calm
156,Tomorrow Will Save Us,['Rand Aldo'],0.545,0.279,186000,0.146,0.82,7,0.125,-18.254,1,0.0338,80.024,4,0.0396,-0.8652,-0.8652,0.0223,Calm
157,Before Leaving,['Gradient Layer'],0.992,0.204,115494,0.0829,0.899,5,0.104,-25.513,1,0.0387,86.135,4,0.0469,1.0,1.0,0.0669,Calm
158,Postcards from You,['Life Below Elephants'],0.00563,0.559,232889,0.66,0.805,11,0.116,-7.868,0,0.0257,135.02,4,0.124,0.6166,0.6166,0.1363,Calm
